file,timestamp,segment_index,WM1,WM2,WM3,WM4,WM5
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,0,45.0,2.5999999046325684,1.9900000095367432,145.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,1,44.181356268414,3.5,1.7699999809265137,144.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,2,46.400001525878906,3.0999999046325684,2.130000114440918,182.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,3,45.5,3.0,2.059999942779541,158.64406779661022,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,4,45.42542486675715,2.5999999046325684,1.9500000476837158,176.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,5,47.0,2.799999952316284,2.25,170.7966101694916,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,6,50.98813577425682,3.299999952316284,2.8476270255395923,177.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,7,54.900001525878906,3.700000047683716,3.6738983776609775,188.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,8,59.0,3.9000000953674316,4.815084804922847,179.98305084745766,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,9,56.93220442432469,3.700000047683716,4.613559213735289,179.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,10,58.5,3.799999952316284,4.821356070243706,162.27118644067787,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,11,57.29999923706055,3.9000000953674316,4.340000152587891,169.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,12,57.70000076293945,3.700000047683716,4.599999904632568,166.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,13,57.29999923706055,3.5999999046325684,4.519999980926514,176.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,14,56.29999923706055,3.5,4.210000038146973,183.3220338983051,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,15,55.940678871284106,3.5,4.247966055142677,171.61016949152554,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,16,61.10169342816886,4.208474385536306,5.52016947633129,150.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,17,55.21694965685829,4.0,4.436779482889988,149.32203389830465,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,18,48.70000076293945,3.006779739412197,2.7571186372789276,166.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,19,47.29999923706055,2.799999952316284,2.3954238285452636,166.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,20,45.12711773888538,2.700000047683716,2.049999952316284,166.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,21,46.125422461558216,2.5,1.9299999475479126,196.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,22,59.70000076293945,4.400000095367432,4.794915425575384,176.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,23,59.0,3.9000000953674316,4.949999809265137,176.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,24,57.099998474121094,3.594915276866836,4.6794915926658485,176.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,25,55.96779710155422,3.6711864390615596,3.896949250819319,177.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,26,55.73898263704982,3.5,4.400000095367432,152.22033898305017,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,27,55.099998474121094,3.5999999046325684,3.9396610744928893,167.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,28,56.87796712325791,3.700000047683716,4.300000190734863,167.22033898305085,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,29,57.5406773454052,3.9000000953674316,4.610000133514404,166.40677966101703,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,30,49.4593226545948,2.799999952316284,3.0399999618530273,161.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,31,49.099998474121094,3.200000047683716,2.640000104904175,163.89830508474688,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,32,46.599998474121094,2.700000047683716,2.269660998198946,163.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,33,46.099998474121094,2.799999952316284,2.1700000762939453,156.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,34,44.099998474121094,2.700000047683716,1.899999976158142,164.66101694915233,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,35,41.35254281254139,2.4000000953674316,1.5152542227405619,172.67796610169535,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,36,40.29999923706055,2.5999999046325684,1.309999942779541,155.01694915254302,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,37,41.610168198407685,2.7508475053107304,1.3610169624878168,155.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,38,42.400001525878906,2.5999999046325684,1.5800000429153442,156.08474576271192,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,39,43.29999923706055,2.700000047683716,1.5927118951991444,145.27118644067787,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,40,44.900001525878906,2.9000000953674316,1.9199999570846558,162.28813559322134,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,41,45.935594203108444,3.0,2.0235592995659775,154.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,42,45.38305198540121,3.0999999046325684,2.069999933242798,163.33898305084767,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,43,45.599998474121094,3.0,2.059999942779541,166.0,10.0
Aventa_Taggenberg_15_02_2022.hdf5,00_03_09,44,45.17966131436622,2.799999952316284,1.940000057220459,162.22033898305108,10.0
