file,timestamp,segment_index,WM1,WM2,WM3,WM4,WM5
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,0,5.0,1.399999976158142,0.0,213.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,1,5.0,1.2000000476837158,0.0,199.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,2,5.0,1.7000000476837158,0.0,200.0508474576271,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,3,5.0,1.7000000476837158,0.0,196.15254237288138,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,4,5.0,1.7000000476837158,0.0,196.93220338983053,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,5,5.0,1.7000000476837158,0.0,199.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,6,5.0,1.600000023841858,0.0,207.84745762711862,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,7,5.0,1.2000000476837158,0.0,200.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,8,5.0,0.800000011920929,0.0,176.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,9,5.0,1.399999976158142,0.0,176.57627118644064,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,10,5.0,1.2000000476837158,0.0,188.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,11,5.0,1.0,0.0,199.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,12,5.0,0.8999999761581421,0.0,208.89830508474574,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,13,5.0,0.8999999761581421,0.0,210.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,14,5.0,0.8999999761581421,0.0,199.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,15,5.0,0.6000000238418579,0.0,178.86440677966175,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,16,5.0,0.6000000238418579,0.0,188.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,17,5.0,0.6000000238418579,0.0,177.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,18,5.0,0.6000000238418579,0.0,188.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,19,5.0,0.6000000238418579,0.0,166.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,20,5.0,0.6000000238418579,0.0,132.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,21,5.0,0.0,0.0,144.0,9.0
Aventa_Taggenberg_08_12_2022.hdf5,00_03_09,22,5.0,0.0,0.0,121.0,9.0
