file,timestamp,segment_index,WM1,WM2,WM3,WM4,WM5
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,0,3.200000047683716,3.299999952316284,0.0,167.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,1,4.5,3.700000047683716,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,2,3.637288093566895,3.700000047683716,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,3,3.6440677642822275,3.700000047683716,0.0,174.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,4,4.62542360920017,3.700000047683716,0.0,171.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,5,3.7932202977649263,3.5999999046325684,0.0,172.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,6,3.7881355568514046,3.5999999046325684,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,7,4.400000095367432,3.9000000953674316,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,8,3.299999952316284,4.0,0.0,170.45762711864415,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,9,4.300000190734863,4.0,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,10,4.5,3.713559356786432,0.0,167.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,11,4.0,3.4000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,12,3.5,3.200000047683716,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,13,4.0,3.299999952316284,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,14,3.200000047683716,3.4000000953674316,0.0,173.22033898305085,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,15,3.7203390113378014,3.299999952316284,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,16,3.898305177688602,3.0999999046325684,0.0,169.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,17,3.0,3.200000047683716,0.0,186.81355932203314,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,18,3.664406776428227,2.5999999046325684,0.0,178.1355932203387,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,19,2.5,3.3457627296447727,0.0,167.45762711864404,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,20,4.199999809265137,3.5,0.0,177.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,21,3.5915253364433624,3.5999999046325684,0.0,174.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,22,3.389830589294432,3.4000000953674316,0.0,177.61016949152554,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,23,4.099999904632568,3.0999999046325684,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,24,2.799999952316284,3.299999952316284,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,25,3.799999952316284,3.4000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,26,3.4000000953674316,3.5,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,27,3.5999999046325684,3.5999999046325684,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,28,4.5,3.700000047683716,0.0,170.10169491525426,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,29,3.200000047683716,3.4000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,30,3.700000047683716,3.5999999046325684,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,31,4.199999809265137,3.4000000953674316,0.0,167.22033898305062,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,32,2.9000000953674316,3.299999952316284,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,33,4.099999904632568,3.200000047683716,0.0,168.69491525423746,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,34,3.0999999046325684,3.0999999046325684,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,35,2.700000047683716,2.299999952316284,0.0,155.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,36,1.7999999523162842,3.5999999046325684,0.0,167.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,37,3.799999952316284,3.5,0.0,180.50847457627015,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,38,3.0,3.0999999046325684,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,39,3.5999999046325684,3.0,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,40,4.400000095367432,2.9000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,41,2.700000047683716,3.5,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,42,3.716949184062128,3.5,0.0,183.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,43,3.5016949136378592,3.401695009005291,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,44,3.4000000953674316,3.700000047683716,0.0,167.22033898305108,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,45,4.599999904632568,3.799999952316284,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,46,4.615254127373166,3.5999999046325684,0.0,183.96610169491396,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,47,4.0,4.099999904632568,0.0,173.28813559322043,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,48,3.799999952316284,3.5,0.0,167.05084745762724,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,49,4.113559213735307,3.4000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,50,2.9000000953674316,3.200000047683716,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,51,4.199999809265137,4.0,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,52,4.0,3.299999952316284,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,53,3.0,3.4000000953674316,0.0,167.1186440677966,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,54,4.4932203454486075,3.299999952316284,0.0,173.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,55,3.92542379993505,4.0,0.0,175.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,56,3.1559321880340567,3.0,0.0,188.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,57,3.762711852283832,3.299999952316284,0.0,175.6271186440681,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,58,3.0999999046325684,3.0,0.0,167.18644067796595,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_03_11,59,4.0,3.299999952316284,0.0,172.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,0,3.9000000953674316,3.299999952316284,0.0,175.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,1,4.0,3.5,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,2,3.61864399909973,3.700000047683716,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,3,4.300000190734863,4.0,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,4,4.7627119128986966,3.9000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,5,3.0999999046325684,3.0999999046325684,0.0,169.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,6,3.4000000953674316,3.200000047683716,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,7,4.199999809265137,3.700000047683716,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,8,3.700000047683716,4.0,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,9,4.199999809265137,3.799999952316284,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,10,4.599999904632568,3.5,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,11,2.799999952316284,3.4000000953674316,0.0,172.42372881355948,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,12,3.799999952316284,3.4000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,13,3.3288135528564546,3.299999952316284,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,14,3.4000000953674316,3.5,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,15,4.289830660415906,3.9000000953674316,0.0,174.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,16,3.799999952316284,3.4000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,17,3.799999952316284,3.9000000953674316,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,18,4.5,4.0,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,19,3.700000047683716,3.0999999046325684,0.0,166.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,20,2.4000000953674316,2.700000047683716,0.0,174.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,21,2.799999952316284,3.200000047683716,0.0,169.25423728813576,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,22,3.00508474091351,3.700000047683716,0.0,176.0,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,23,4.5,3.799999952316284,0.0,169.28813559321998,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,24,3.9000000953674316,3.799999952316284,0.0,173.28813559322043,13.0
Aventa_Taggenberg_18_12_2022.hdf5,00_13_12,25,3.883050918579091,3.9000000953674316,0.0,166.0,13.0
